date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:26:32	8017/8017	---M--	200	added ('OK')	image/png	etag:%22aead0b14cac92a7921aa345ceabddb2b%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/54072b8ce4b03a87509a8bbe/file-rj4tTrcc7Y.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/54072b8ce4b03a87509a8bbe/file-rj4tTrcc7Y.png	(from https://help.futureproofs.net/article/129-how-do-i-copy-another-users-markup-into-the-master)
15:26:32	6179/6179	---M--	200	added ('OK')	image/png	etag:%22289bb509f19910b06e007c033d2aafd2%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5639e368c697910ae05f0d86/file-Yrg1CqiGmA.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5639e368c697910ae05f0d86/file-Yrg1CqiGmA.png	(from https://help.futureproofs.net/article/129-how-do-i-copy-another-users-markup-into-the-master)
15:26:34	8849/8849	---M--	200	added ('OK')	image/png	etag:%22436432c99bd9ed7da054c581e3093cc7%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5639e4ed90336002f86da8fe/file-b40TYKP4aL.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5639e4ed90336002f86da8fe/file-b40TYKP4aL.png	(from https://help.futureproofs.net/article/129-how-do-i-copy-another-users-markup-into-the-master)
15:26:36	22600/22600	---M--	200	added ('OK')	image/png	etag:%22adedd7ad7d671b2de84912897eca2af5%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5492f6f6e4b07d03cb251403/file-MHZuLlXEE6.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5492f6f6e4b07d03cb251403/file-MHZuLlXEE6.png	(from https://help.futureproofs.net/article/129-how-do-i-copy-another-users-markup-into-the-master)
15:26:36	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Mar%202022%2015:26:35%20GMT	http://help.futureproofs.net/article/126-how-do-i-create-a-master-proof	/home/john/Downloads/help/Futureproofs%20help%20site/help.futureproofs.net/article/126-how-do-i-create-a-master-proof.1a2.delayed	(from https://help.futureproofs.net/article/130-how-do-i-remove-markup-from-the-master)
15:26:36	24359/24359	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202022%2015:26:36%20GMT	https://help.futureproofs.net/article/126-how-do-i-create-a-master-proof	/home/john/Downloads/help/Futureproofs%20help%20site/help.futureproofs.net/article/126-how-do-i-create-a-master-proof.1a3.delayed	(from https://help.futureproofs.net/article/130-how-do-i-remove-markup-from-the-master)
15:26:37	12251/12251	---M--	200	added ('OK')	image/png	etag:%22b5759beee68b6a1221e6157690583ee3%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/54072d2ee4b0a713440b557c/file-kvxoVsbSq4.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/54072d2ee4b0a713440b557c/file-kvxoVsbSq4.png	(from https://help.futureproofs.net/article/130-how-do-i-remove-markup-from-the-master)
15:26:38	3856/3856	---M--	200	added ('OK')	image/png	etag:%22b5b31f50ab0b8407c7c66fce58303988%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5714ffaac697911a6f03a169/file-9T4tPeEWYB.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5714ffaac697911a6f03a169/file-9T4tPeEWYB.png	(from https://help.futureproofs.net/article/219-can-i-lock-a-master-proof-to-protect-it-from-changes)
15:26:39	10373/10373	---M--	200	added ('OK')	image/png	etag:%228d422e24afc1f1934b04bd0a80ca4b15%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5714ffd39033602796676c00/file-xAvJhOutnD.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5714ffd39033602796676c00/file-xAvJhOutnD.png	(from https://help.futureproofs.net/article/219-can-i-lock-a-master-proof-to-protect-it-from-changes)
15:26:40	8576/8576	---M--	200	added ('OK')	image/png	etag:%22f8471a7dc39ff37151c0ab5631cedbae%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5715009c9033602796676c08/file-4HuDzEPDP5.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5715009c9033602796676c08/file-4HuDzEPDP5.png	(from https://help.futureproofs.net/article/219-can-i-lock-a-master-proof-to-protect-it-from-changes)
15:26:41	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Mar%202022%2015:26:41%20GMT	http://help.futureproofs.net/article/215-how-do-i-share-the-corrections-with-a-designer	/home/john/Downloads/help/Futureproofs%20help%20site/help.futureproofs.net/article/215-how-do-i-share-the-corrections-with-a-designer.1a8.delayed	(from https://help.futureproofs.net/article/214-how-do-i-share-a-master-proof-with-a-designer)
15:26:43	16157/16157	---M--	200	added ('OK')	image/png	etag:%2267d166e68b89904b8e006c33f729b6f8%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/571505b39033602796676c38/file-ifng6k5zrw.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/571505b39033602796676c38/file-ifng6k5zrw.png	(from https://help.futureproofs.net/article/215-how-do-i-review-the-corrections-on-the-master-proof)
15:26:44	6333/6333	---M--	200	added ('OK')	image/png	etag:%227affa1e8494ca67baf46a0d28dd2978f%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/571506569033602796676c3b/file-oKmpaWemmm.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/571506569033602796676c3b/file-oKmpaWemmm.png	(from https://help.futureproofs.net/article/220-how-do-i-indicate-that-ive-made-a-change-in-designer-mode)
15:26:45	4922/4922	---M--	200	added ('OK')	image/png	etag:%2257ebb83037b73e9a8b6417cdb6b6c2db%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/571507429033602796676c40/file-9BNlL4Jywe.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/571507429033602796676c40/file-9BNlL4Jywe.png	(from https://help.futureproofs.net/article/220-how-do-i-indicate-that-ive-made-a-change-in-designer-mode)
15:26:50	50364/50364	---M--	200	added ('OK')	image/png	etag:%2220003cea86133ada48f5b280ab284b16%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/571507ac9033602796676c44/file-fwcKeYq5VV.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/571507ac9033602796676c44/file-fwcKeYq5VV.png	(from https://help.futureproofs.net/article/220-how-do-i-indicate-that-ive-made-a-change-in-designer-mode)
15:26:50	3754/3754	---M--	200	added ('OK')	image/png	etag:%2274b458d33ad6984ca43a5bbe891901ee%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/573306e390336023c675daf4/file-cdCcEohvYI.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/573306e390336023c675daf4/file-cdCcEohvYI.png	(from https://help.futureproofs.net/article/228-can-i-ask-questions-if-anything-isnt-clear-in-the-master-proof)
15:26:50	17363/17363	---M--	200	added ('OK')	image/png	etag:%221d290be4438cf16bcc4601e57b9c0683%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57dba872c697913ea646e641/file-42Xk3Icwhj.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57dba872c697913ea646e641/file-42Xk3Icwhj.png	(from https://help.futureproofs.net/article/222-can-i-see-the-progress-of-the-design-team-on-my-proof)
15:26:54	29554/29554	---M--	200	added ('OK')	image/png	etag:%2236759735896b582c1d8029d17ebd9477%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5714fdf19033602796676bf1/file-wFZEkdO7fE.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5714fdf19033602796676bf1/file-wFZEkdO7fE.png	(from https://help.futureproofs.net/article/160-how-do-i-generate-a-pdf-to-download)
15:26:56	24197/24197	---M--	200	added ('OK')	image/png	etag:%22437298988c50d46260f95d0323c4b6a4%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53bd3c6be4b0e40212474c86/file-BaAxwGA7oJ.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53bd3c6be4b0e40212474c86/file-BaAxwGA7oJ.png	(from https://help.futureproofs.net/article/160-how-do-i-generate-a-pdf-to-download)
15:26:56	5267/5267	---M--	200	added ('OK')	image/png	etag:%227b92c924bb5f765e81737bad0e005faa%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/562638d1903360610fc69bdb/file-twZDT15mdw.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/562638d1903360610fc69bdb/file-twZDT15mdw.png	(from https://help.futureproofs.net/article/160-how-do-i-generate-a-pdf-to-download)
15:26:58	35185/35185	---M--	200	added ('OK')	image/png	etag:%22d096364b89c45aa4b319fdf7ed4d7a72%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/56e91ee5c69791147146261b/file-hCeWIucrrE.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/56e91ee5c69791147146261b/file-hCeWIucrrE.png	(from https://help.futureproofs.net/article/161-can-i-generate-a-new-pdf-if-the-master-proof-has-changed)
15:27:00	13469/13469	---M--	200	added ('OK')	image/png	etag:%22a5166325b6aed74dbbed2a97412caddb%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/56210ae4903360610fc68d2c/file-EpfnYJ7Vsc.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/56210ae4903360610fc68d2c/file-EpfnYJ7Vsc.png	(from https://help.futureproofs.net/article/162-how-do-i-download-my-pdf)
15:27:00	13353/13353	---M--	200	added ('OK')	image/png	etag:%22a9cbcbe8da37ba3d4fe7bee0ba582910%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53bd3ffce4b0e40212474c8d/file-zQ2sXzW0wg.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53bd3ffce4b0e40212474c8d/file-zQ2sXzW0wg.png	(from https://help.futureproofs.net/article/162-how-do-i-download-my-pdf)
15:27:02	17329/17329	---M--	200	added ('OK')	image/png	etag:%229111eeea5e100ab64ea296cd81f18690%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53bea7a8e4b02d98312d37ed/file-o4Zcg4jhwQ.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53bea7a8e4b02d98312d37ed/file-o4Zcg4jhwQ.png	(from https://help.futureproofs.net/article/164-what-will-i-see-in-my-downloaded-pdf)
15:27:06	37145/37145	---M--	200	added ('OK')	image/png	etag:%2203e6a6abc1b3cf0b63d31b89b09f7250%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/56210b71903360610fc68d34/file-2brxpmqLvj.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/56210b71903360610fc68d34/file-2brxpmqLvj.png	(from https://help.futureproofs.net/article/164-what-will-i-see-in-my-downloaded-pdf)
15:27:10	35736/35736	---M--	200	added ('OK')	image/png	etag:%227eca3fee753ac84d7bf086d78a04632c%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5549f0f5e4b01a224b4226e3/file-EWpi3heIYb.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5549f0f5e4b01a224b4226e3/file-EWpi3heIYb.png	(from https://help.futureproofs.net/article/164-what-will-i-see-in-my-downloaded-pdf)
15:27:12	4434/4434	---M--	200	added ('OK')	image/png	etag:%225c6745ff3635f8b2593cb4c038a068b1%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/599ae1d2042863033a1c26e8/file-yMigTd9MB6.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/599ae1d2042863033a1c26e8/file-yMigTd9MB6.png	(from https://help.futureproofs.net/article/242-can-i-see-a-list-of-all-changes-to-a-master-proof)
15:27:12	24557/24557	---M--	200	added ('OK')	image/png	etag:%228203bdaed7b245871851955e72bb1d5d%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/58dce3bddd8c8e5c5730fadf/file-OTHvKraJhP.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/58dce3bddd8c8e5c5730fadf/file-OTHvKraJhP.png	(from https://help.futureproofs.net/article/239-how-can-i-copy-the-text-part-of-markup)
15:27:14	30298/30298	---M--	200	added ('OK')	image/png	etag:%22d6f896d98826434d64d910fd37a257ba%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/58dce3cf2c7d3a52b42f0efa/file-QBjqXK1kSa.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/58dce3cf2c7d3a52b42f0efa/file-QBjqXK1kSa.png	(from https://help.futureproofs.net/article/239-how-can-i-copy-the-text-part-of-markup)
15:27:14	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Mar%202022%2015:27:12%20GMT	http://help.futureproofs.net/category/157-exporting-your-proofs	/home/john/Downloads/help/Futureproofs%20help%20site/help.futureproofs.net/category/157-exporting-your-proofs.1bd.delayed	(from https://help.futureproofs.net/article/166-things-to-do-before-comparing-proofs)
15:27:16	28275/28275	---M--	200	added ('OK')	image/png	etag:%220b60ef42c7f6b7932f72fa24eb18fe10%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/599ae203042863033a1c26f5/file-44DsJcOisx.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/599ae203042863033a1c26f5/file-44DsJcOisx.png	(from https://help.futureproofs.net/article/242-can-i-see-a-list-of-all-changes-to-a-master-proof)
15:27:16	0/0	---M--	303	error ('See%20Other')	text/html	date:Mon,%2014%20Mar%202022%2015:27:14%20GMT	https://help.futureproofs.net/category/157-exporting-your-proofs	/home/john/Downloads/help/Futureproofs%20help%20site/help.futureproofs.net/category/157-exporting-your-proofs.1be.delayed	(from https://help.futureproofs.net/article/166-things-to-do-before-comparing-proofs)
15:27:22	7024/7024	---M--	200	added ('OK')	image/png	etag:%22f63182c3c2925c16b7031595cebeb6ea%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53f3583de4b0b1fdd3d5c41d/file-PiCgPc0KY2.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53f3583de4b0b1fdd3d5c41d/file-PiCgPc0KY2.png	(from https://help.futureproofs.net/article/170-how-do-i-copy-markup-from-one-version-to-another)
15:27:24	27346/27346	---M--	200	added ('OK')	image/png	etag:%22746f0b667d3f80423ec4a45e21cbf267%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53f3565ce4b0b1fdd3d5c40c/file-Ht7Ogp9TQM.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53f3565ce4b0b1fdd3d5c40c/file-Ht7Ogp9TQM.png	(from https://help.futureproofs.net/article/169-why-does-proofreading-mode-look-different)
15:27:24	7054/7054	---M--	200	added ('OK')	image/png	etag:%224d4b4857704884b84f33dd009cc1c446%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53f35854e4b0b1fdd3d5c41e/file-wdw20lr25h.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53f35854e4b0b1fdd3d5c41e/file-wdw20lr25h.png	(from https://help.futureproofs.net/article/170-how-do-i-copy-markup-from-one-version-to-another)
15:27:26	7153/7153	---M--	200	added ('OK')	image/png	etag:%22c5089ae6c174c3f5d9854e1725c8ceb1%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53f357a3e4b0f56a537f7c47/file-1MZ5rcTOc6.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53f357a3e4b0f56a537f7c47/file-1MZ5rcTOc6.png	(from https://help.futureproofs.net/article/170-how-do-i-copy-markup-from-one-version-to-another)
15:27:28	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Mar%202022%2015:27:26%20GMT	http://help.futureproofs.net/article/171-how-do-i-edit-markup-in-proofreading-mode	/home/john/Downloads/help/Futureproofs%20help%20site/help.futureproofs.net/article/171-how-do-i-edit-markup-in-proofreading-mode.1c5.delayed	(from https://help.futureproofs.net/article/170-how-do-i-copy-markup-from-one-version-to-another)
15:27:36	50840/50840	---M--	200	added ('OK')	image/png	etag:%22969747720c243056ccc7174c9a1d1c2e%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53f357f3e4b0b1fdd3d5c41b/file-D9AtHfrm2S.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53f357f3e4b0b1fdd3d5c41b/file-D9AtHfrm2S.png	(from https://help.futureproofs.net/article/170-how-do-i-copy-markup-from-one-version-to-another)
15:27:39	9621/9621	---M--	200	added ('OK')	image/png	etag:%22322e928986ebc0368348d6ec74955b51%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53f35b63e4b0f56a537f7c52/file-G0za5AAjYF.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/53f35b63e4b0f56a537f7c52/file-G0za5AAjYF.png	(from https://help.futureproofs.net/article/172-why-cant-i-add-new-markup-to-the-left-hand-proof)
15:27:39	28495/28495	---M--	200	added ('OK')	image/png	etag:%22ed06b26503de3c0952dd517120a8f13a%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57a067a6c6979160ca14a169/file-CQbLskMOVb.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57a067a6c6979160ca14a169/file-CQbLskMOVb.png	(from https://help.futureproofs.net/article/171-how-do-i-move-markup-to-another-page-in-proofreading-mode)
15:27:40	35437/35437	---M--	200	added ('OK')	image/png	etag:%2204421c6a134047d35c580c8cd0be232b%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57a06be8c6979160ca14a172/file-rM1kuNuFJU.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57a06be8c6979160ca14a172/file-rM1kuNuFJU.png	(from https://help.futureproofs.net/article/171-how-do-i-move-markup-to-another-page-in-proofreading-mode)
15:27:42	7553/7553	---M--	200	added ('OK')	image/png	etag:%222edad9563996cd75572eab08ef35c3ce%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57a06dddc6979160ca14a17b/file-mroUfb4cBE.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57a06dddc6979160ca14a17b/file-mroUfb4cBE.png	(from https://help.futureproofs.net/article/230-what-if-my-proofs-have-been-restructured)
15:27:44	193908/193908	---M--	200	added ('OK')	image/png	etag:%229e0b82ab0fbd0b5b5d9eb5db7d321cc1%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57a066aec6979160ca14a164/file-0gRT4VeQ0s.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57a066aec6979160ca14a164/file-0gRT4VeQ0s.png	(from https://help.futureproofs.net/article/169-why-does-proofreading-mode-look-different)
15:27:44	7637/7637	---M--	200	added ('OK')	image/png	etag:%229f0da821f33e1bbb1d87f937b86c0d55%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57a06e29903360293603bde5/file-eeycRUX7Qn.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57a06e29903360293603bde5/file-eeycRUX7Qn.png	(from https://help.futureproofs.net/article/230-what-if-my-proofs-have-been-restructured)
15:27:48	11608/11608	---M--	200	added ('OK')	image/png	etag:%22dc63fb3653a07cee99a463e74bad8ff0%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57a06fe9903360293603bdea/file-D912ZQYJ8s.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57a06fe9903360293603bdea/file-D912ZQYJ8s.png	(from https://help.futureproofs.net/article/230-what-if-my-proofs-have-been-restructured)
15:27:54	27196/27196	---M--	200	added ('OK')	image/jpeg	etag:%22d3ef0f778526a6c5c7420a25b09d4602%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5694d6189033603f7da2ff49/file-4AOzOcC2ml.jpg	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5694d6189033603f7da2ff49/file-4AOzOcC2ml.jpg	(from https://help.futureproofs.net/article/174-why-am-i-here)
15:27:57	34325/34325	---M--	200	added ('OK')	image/png	etag:%22b941baeab084615900c974cf6caa8e04%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5694dd7cc69791436155dcf8/file-iq74HzQyH1.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5694dd7cc69791436155dcf8/file-iq74HzQyH1.png	(from https://help.futureproofs.net/article/174-why-am-i-here)
15:27:59	47817/47817	---M--	200	added ('OK')	image/png	etag:%22e2795dfcac4a3e00df18d7ec23fe7f36%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5694dc6ec69791436155dcf4/file-lKfEZMAkkR.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5694dc6ec69791436155dcf4/file-lKfEZMAkkR.png	(from https://help.futureproofs.net/article/9-creating-an-account)
15:28:00	141064/141064	---M--	200	added ('OK')	image/png	etag:%2279c66d3bbd5a1a4aa81637fa5a4bdba6%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57a06f3fc6979160ca14a185/file-B9v6A29Ffu.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/57a06f3fc6979160ca14a185/file-B9v6A29Ffu.png	(from https://help.futureproofs.net/article/230-what-if-my-proofs-have-been-restructured)
15:28:02	11871/11871	---M--	200	added ('OK')	image/png	etag:%22415796271f70f3d3d344da7b3a2ebc1b%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/56657bcb90336053e408fde5/file-VgFvP2YfjX.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/56657bcb90336053e408fde5/file-VgFvP2YfjX.png	(from https://help.futureproofs.net/article/202-how-do-i-enter-maths-in-futureproofs)
15:28:04	31376/31376	---M--	200	added ('OK')	image/png	etag:%22ab7094d23c08381a56c2cab40cb0d76f%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5666a6e7c697915b26a5df05/file-apuqYJtPZX.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/5666a6e7c697915b26a5df05/file-apuqYJtPZX.png	(from https://help.futureproofs.net/article/202-how-do-i-enter-maths-in-futureproofs)
15:28:06	13087/13087	---M--	200	added ('OK')	image/png	etag:%226c1b4e2a032ef20b4fc19f9c79e329ca%22	http://d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/540742bee4b00aac9e7f375e/file-BWYi4RHkTK.png	/home/john/Downloads/help/Futureproofs%20help%20site/d33v4339jhl8k0.cloudfront.net/docs/assets/52933b0ee4b0865bc066c067/images/540742bee4b00aac9e7f375e/file-BWYi4RHkTK.png	(from https://help.futureproofs.net/article/142-what-does-mark-proof-as-complete-mean)
